HEP Code,HEP Name,Year,State,Cohort,Program,Amount
3039,University of New England,2014,NSW,RUN,RIBG,1091903
3039,University of New England,2014,NSW,RUN,RTS,6604427
3039,University of New England,2014,NSW,RUN,JRE,3135988
3039,University of New England,2014,NSW,RUN,SRE,992574
3013,University of New South Wales,2014,NSW,Go8,APA,23897334
3013,University of New South Wales,2014,NSW,Go8,IPRS,1961718
3013,University of New South Wales,2014,NSW,Go8,RIBG,20699009
3013,University of New South Wales,2014,NSW,Go8,RTS,63037132
3013,University of New South Wales,2014,NSW,Go8,JRE,31383748
3013,University of New South Wales,2014,NSW,Go8,SRE,15219234
3014,University of Newcastle,2014,NSW,ATN,APA,6110420
3014,University of Newcastle,2014,NSW,ATN,IPRS,498881
3014,University of Newcastle,2014,NSW,ATN,RIBG,5736912
3014,University of Newcastle,2014,NSW,ATN,RTS,15181831
3014,University of Newcastle,2014,NSW,ATN,JRE,8883731
3014,University of Newcastle,2014,NSW,ATN,SRE,4111284
3027,University of South Australia,2014,SA,ATN,APA,5770517
3027,University of South Australia,2014,SA,ATN,IPRS,469685
3027,University of South Australia,2014,SA,ATN,RIBG,2869187
3027,University of South Australia,2014,SA,ATN,RTS,13294802
3027,University of South Australia,2014,SA,ATN,JRE,7587462
3027,University of South Australia,2014,SA,ATN,SRE,2022655
2201,University of Southern Queensland,2014,QLD,RUN,APA,1482170
2201,University of Southern Queensland,2014,QLD,RUN,IPRS,134196
2201,University of Southern Queensland,2014,QLD,RUN,RIBG,343443
2201,University of Southern Queensland,2014,QLD,RUN,RTS,3165288
2201,University of Southern Queensland,2014,QLD,RUN,JRE,1437869
2201,University of Southern Queensland,2014,QLD,RUN,SRE,624736
3045,University of Tasmania,2014,TAS,non-aligned,APA,6698844
3045,University of Tasmania,2014,TAS,non-aligned,IPRS,536783
3045,University of Tasmania,2014,TAS,non-aligned,RIBG,5274174
3045,University of Tasmania,2014,TAS,non-aligned,RTS,16755864
3045,University of Tasmania,2014,TAS,non-aligned,JRE,8803354
3045,University of Tasmania,2014,TAS,non-aligned,SRE,3444224
3016,University of Technology Sydney,2014,NSW,ATN,APA,4728554
3016,University of Technology Sydney,2014,NSW,ATN,IPRS,383636
3016,University of Technology Sydney,2014,NSW,ATN,RIBG,2269705
3016,University of Technology Sydney,2014,NSW,ATN,RTS,10704162
3016,University of Technology Sydney,2014,NSW,ATN,JRE,5427312
3016,University of Technology Sydney,2014,NSW,ATN,SRE,1738230
3043,University of the Sunshine Coast,2014,QLD,RUN,APA,583932
3043,University of the Sunshine Coast,2014,QLD,RUN,IPRS,67098
3043,University of the Sunshine Coast,2014,QLD,RUN,RIBG,195825
3043,University of the Sunshine Coast,2014,QLD,RUN,RTS,1201145
3043,University of the Sunshine Coast,2014,QLD,RUN,JRE,831903
3043,University of the Sunshine Coast,2014,QLD,RUN,SRE,356212
1058,University of Wollongong,2014,NSW,non-aligned,APA,5875090
1058,University of Wollongong,2014,NSW,non-aligned,IPRS,469685
1058,University of Wollongong,2014,NSW,non-aligned,RIBG,4182567
1058,University of Wollongong,2014,NSW,non-aligned,RTS,13817386
1058,University of Wollongong,2014,NSW,non-aligned,JRE,6237866
1058,University of Wollongong,2014,NSW,non-aligned,SRE,2966702
3007,Victoria University,2014,VIC,non-aligned,APA,2301945
3007,Victoria University,2014,VIC,non-aligned,IPRS,201294
3007,Victoria University,2014,VIC,non-aligned,RIBG,459158
3007,Victoria University,2014,VIC,non-aligned,RTS,4976982
3007,Victoria University,2014,VIC,non-aligned,JRE,2637785
3007,Victoria University,2014,VIC,non-aligned,SRE,730720
3004,Western Sydney University,2014,NSW,IRU,APA,3101535
3004,Western Sydney University,2014,NSW,IRU,IPRS,268392
3004,Western Sydney University,2014,NSW,IRU,RIBG,1710329
3004,Western Sydney University,2014,NSW,IRU,RTS,6906776
3004,Western Sydney University,2014,NSW,IRU,JRE,3562057
3004,Western Sydney University,2014,NSW,IRU,SRE,1341286
3006,Australian Catholic University,2013,OTHER,non-aligned,APA,1042123
3006,Australian Catholic University,2013,OTHER,non-aligned,IPRS,66473
3006,Australian Catholic University,2013,OTHER,non-aligned,RIBG,164937
3006,Australian Catholic University,2013,OTHER,non-aligned,RTS,2118173
3006,Australian Catholic University,2013,OTHER,non-aligned,JRE,1098771
3006,Australian Catholic University,2013,OTHER,non-aligned,SRE,286350
2246,Batchelor Institute of Indigenous Tertiary Education,2013,NT,non-aligned,APA,65705
2246,Batchelor Institute of Indigenous Tertiary Education,2013,NT,non-aligned,RIBG,14449
2246,Batchelor Institute of Indigenous Tertiary Education,2013,NT,non-aligned,RTS,152634
2246,Batchelor Institute of Indigenous Tertiary Education,2013,NT,non-aligned,JRE,100740
2246,Batchelor Institute of Indigenous Tertiary Education,2013,NT,non-aligned,SRE,25086
3003,Bond University ,2013,QLD,non-aligned,APA,431748
3003,Bond University ,2013,QLD,non-aligned,IPRS,66473
3003,Bond University ,2013,QLD,non-aligned,RIBG,246565
3003,Bond University ,2013,QLD,non-aligned,RTS,898939
3003,Bond University ,2013,QLD,non-aligned,JRE,592546
3003,Bond University ,2013,QLD,non-aligned,SRE,428067
2200,Central Queensland University,2013,QLD,RUN,APA,907014
2200,Central Queensland University,2013,QLD,RUN,IPRS,66473
2200,Central Queensland University,2013,QLD,RUN,RIBG,210936
2200,Central Queensland University,2013,QLD,RUN,RTS,2219206
2200,Central Queensland University,2013,QLD,RUN,JRE,1317212
2200,Central Queensland University,2013,QLD,RUN,SRE,366210
3001,Charles Darwin University,2013,NT,non-aligned,APA,1682617
3001,Charles Darwin University,2013,NT,non-aligned,IPRS,132946
3001,Charles Darwin University,2013,NT,non-aligned,RIBG,2467118
3001,Charles Darwin University,2013,NT,non-aligned,RTS,4275098
3001,Charles Darwin University,2013,NT,non-aligned,JRE,2969486
3001,Charles Darwin University,2013,NT,non-aligned,SRE,1760083
3005,Charles Sturt University,2013,NSW,RUN,APA,1613428
3005,Charles Sturt University,2013,NSW,RUN,IPRS,132946
3005,Charles Sturt University,2013,NSW,RUN,RIBG,1080908
3005,Charles Sturt University,2013,NSW,RUN,RTS,3840926
3005,Charles Sturt University,2013,NSW,RUN,JRE,1659145
3005,Charles Sturt University,2013,NSW,RUN,SRE,977140
2236,Curtin University,2013,WA,ATN,APA,6528369
2236,Curtin University,2013,WA,ATN,IPRS,544978
2236,Curtin University,2013,WA,ATN,RIBG,2864536
2236,Curtin University,2013,WA,ATN,RTS,16294759
2236,Curtin University,2013,WA,ATN,JRE,8899188
2236,Curtin University,2013,WA,ATN,SRE,1973694
3030,Deakin University,2013,VIC,ATN,APA,4384849
3030,Deakin University,2013,VIC,ATN,IPRS,366871
3030,Deakin University,2013,VIC,ATN,RIBG,2363989
3030,Deakin University,2013,VIC,ATN,RTS,11072931
3030,Deakin University,2013,VIC,ATN,JRE,4534572
3030,Deakin University,2013,VIC,ATN,SRE,1719351
2235,Edith Cowan University,2013,WA,non-aligned,APA,1991208
2235,Edith Cowan University,2013,WA,non-aligned,IPRS,161870
2235,Edith Cowan University,2013,WA,non-aligned,RIBG,440764
2235,Edith Cowan University,2013,WA,non-aligned,RTS,4583180
2235,Edith Cowan University,2013,WA,non-aligned,JRE,2580341
2235,Edith Cowan University,2013,WA,non-aligned,SRE,708941
2154,Federation University Australia,2013,VIC,RUN,APA,791252
2154,Federation University Australia,2013,VIC,RUN,IPRS,66473
2154,Federation University Australia,2013,VIC,RUN,RIBG,127218
2154,Federation University Australia,2013,VIC,RUN,RTS,1853070
2154,Federation University Australia,2013,VIC,RUN,JRE,833018
2154,Federation University Australia,2013,VIC,RUN,SRE,220866
3029,Flinders University,2013,SA,IRU,APA,4318553
3029,Flinders University,2013,SA,IRU,IPRS,332365
3029,Flinders University,2013,SA,IRU,RIBG,3172132
3029,Flinders University,2013,SA,IRU,RTS,10897660
3029,Flinders University,2013,SA,IRU,JRE,6158368
3029,Flinders University,2013,SA,IRU,SRE,2057415
3032,Griffith University,2013,QLD,IRU,APA,6042329
3032,Griffith University,2013,QLD,IRU,IPRS,502861
3032,Griffith University,2013,QLD,IRU,RIBG,4003573
3032,Griffith University,2013,QLD,IRU,RTS,14474664
3032,Griffith University,2013,QLD,IRU,JRE,8168925
3032,Griffith University,2013,QLD,IRU,SRE,2513381
1019,James Cook University,2013,QLD,IRU,APA,3041530
1019,James Cook University,2013,QLD,IRU,IPRS,236969
1019,James Cook University,2013,QLD,IRU,RIBG,3144405
1019,James Cook University,2013,QLD,IRU,RTS,8258273
1019,James Cook University,2013,QLD,IRU,JRE,3346110
1019,James Cook University,2013,QLD,IRU,SRE,2145184
3020,La Trobe University,2013,VIC,IRU,APA,4679611
3020,La Trobe University,2013,VIC,IRU,IPRS,383108
3020,La Trobe University,2013,VIC,IRU,RIBG,2114484
3020,La Trobe University,2013,VIC,IRU,RTS,11154703
3020,La Trobe University,2013,VIC,IRU,JRE,6079925
3020,La Trobe University,2013,VIC,IRU,SRE,1685318
3025,Macquarie University,2013,NSW,non-aligned,APA,5836907
3025,Macquarie University,2013,NSW,non-aligned,IPRS,465312
3025,Macquarie University,2013,NSW,non-aligned,RIBG,3146496
3025,Macquarie University,2013,NSW,non-aligned,RTS,13772073
3025,Macquarie University,2013,NSW,non-aligned,JRE,5862747
3025,Macquarie University,2013,NSW,non-aligned,SRE,2251870
3035,Monash University,2013,VIC,Go8,APA,19943162
3035,Monash University,2013,VIC,Go8,IPRS,1680602
3035,Monash University,2013,VIC,Go8,RIBG,20601383
3035,Monash University,2013,VIC,Go8,RTS,51466973
3035,Monash University,2013,VIC,Go8,JRE,25533572
3035,Monash University,2013,VIC,Go8,SRE,14971648
1034,Murdoch University,2013,WA,IRU,APA,3236611
1034,Murdoch University,2013,WA,IRU,IPRS,265892
1034,Murdoch University,2013,WA,IRU,RIBG,1328652
1034,Murdoch University,2013,WA,IRU,RTS,8481325
1034,Murdoch University,2013,WA,IRU,JRE,5202582
1034,Murdoch University,2013,WA,IRU,SRE,1245621
3042,Queensland University of Technology,2013,QLD,non-aligned,APA,7720981
3042,Queensland University of Technology,2013,QLD,non-aligned,IPRS,651538
3042,Queensland University of Technology,2013,QLD,non-aligned,RIBG,3370204
3042,Queensland University of Technology,2013,QLD,non-aligned,RTS,18734018
3042,Queensland University of Technology,2013,QLD,non-aligned,JRE,8917011
3042,Queensland University of Technology,2013,QLD,non-aligned,SRE,2362689
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,APA,4835781
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,IPRS,409495
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,RIBG,1887048
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,RTS,13511669
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,JRE,6190061
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,SRE,1601525
3038,Southern Cross University,2013,NSW,RUN,APA,1580415
3038,Southern Cross University,2013,NSW,RUN,IPRS,132946
3038,Southern Cross University,2013,NSW,RUN,RIBG,465611
3038,Southern Cross University,2013,NSW,RUN,RTS,3584562
3038,Southern Cross University,2013,NSW,RUN,JRE,1553398
3038,Southern Cross University,2013,NSW,RUN,SRE,728509
2177,Swinburne University of Technology,2013,VIC,non-aligned,APA,2623770
2177,Swinburne University of Technology,2013,VIC,non-aligned,IPRS,199419
2177,Swinburne University of Technology,2013,VIC,non-aligned,RIBG,1481790
2177,Swinburne University of Technology,2013,VIC,non-aligned,RTS,7303012
2177,Swinburne University of Technology,2013,VIC,non-aligned,JRE,2895596
2177,Swinburne University of Technology,2013,VIC,non-aligned,SRE,1294107
3033,The Australian National University,2013,ACT,Go8,APA,13906726
3033,The Australian National University,2013,ACT,Go8,IPRS,1186367
3033,The Australian National University,2013,ACT,Go8,RIBG,13550747
3033,The Australian National University,2013,ACT,Go8,RTS,35799189
3033,The Australian National University,2013,ACT,Go8,JRE,19877705
3033,The Australian National University,2013,ACT,Go8,SRE,11396733
3010,The University of Adelaide,2013,SA,Go8,APA,11588493
3010,The University of Adelaide,2013,SA,Go8,IPRS,997096
3010,The University of Adelaide,2013,SA,Go8,RIBG,13550437
3010,The University of Adelaide,2013,SA,Go8,RTS,31504786
3010,The University of Adelaide,2013,SA,Go8,JRE,14881228
3010,The University of Adelaide,2013,SA,Go8,SRE,9194408
3036,The University of Melbourne,2013,VIC,Go8,APA,27681028
3036,The University of Melbourne,2013,VIC,Go8,IPRS,2352437
3036,The University of Melbourne,2013,VIC,Go8,RIBG,29530815
3036,The University of Melbourne,2013,VIC,Go8,RTS,72824435
3036,The University of Melbourne,2013,VIC,Go8,JRE,34080079
3036,The University of Melbourne,2013,VIC,Go8,SRE,22780954
3044,The University of Notre Dame Australia,2013,WA,non-aligned,APA,201029
3044,The University of Notre Dame Australia,2013,WA,non-aligned,IPRS,66473
3044,The University of Notre Dame Australia,2013,WA,non-aligned,RIBG,50106
3044,The University of Notre Dame Australia,2013,WA,non-aligned,RTS,407076
3044,The University of Notre Dame Australia,2013,WA,non-aligned,JRE,240706
3044,The University of Notre Dame Australia,2013,WA,non-aligned,SRE,86990
3019,The University of Queensland,2013,QLD,Go8,APA,22850229
3019,The University of Queensland,2013,QLD,Go8,IPRS,1924675
3019,The University of Queensland,2013,QLD,Go8,RIBG,24951068
3019,The University of Queensland,2013,QLD,Go8,RTS,60064928
3019,The University of Queensland,2013,QLD,Go8,JRE,28204249
3019,The University of Queensland,2013,QLD,Go8,SRE,19784617
3040,The University of Sydney,2013,NSW,Go8,APA,25884577
3040,The University of Sydney,2013,NSW,Go8,IPRS,2188030
3040,The University of Sydney,2013,NSW,Go8,RIBG,27479790
3040,The University of Sydney,2013,NSW,Go8,RTS,68052330
3040,The University of Sydney,2013,NSW,Go8,JRE,32210468
3040,The University of Sydney,2013,NSW,Go8,SRE,21508217
1055,The University of Western Australia,2013,WA,Go8,APA,12407990
1055,The University of Western Australia,2013,WA,Go8,IPRS,1026020
1055,The University of Western Australia,2013,WA,Go8,RIBG,13992516
1055,The University of Western Australia,2013,WA,Go8,RTS,33434262
1055,The University of Western Australia,2013,WA,Go8,JRE,16142340
1055,The University of Western Australia,2013,WA,Go8,SRE,10383320
2241,University of Canberra,2013,ACT,IRU,APA,1342674
2241,University of Canberra,2013,ACT,IRU,IPRS,117216
2241,University of Canberra,2013,ACT,IRU,RIBG,380951
2241,University of Canberra,2013,ACT,IRU,RTS,3074906
2241,University of Canberra,2013,ACT,IRU,JRE,2239536
2241,University of Canberra,2013,ACT,IRU,SRE,661379
4331,University of Divinity,2013,VIC,non-aligned,APA,447183
4331,University of Divinity,2013,VIC,non-aligned,IPRS,66473
4331,University of Divinity,2013,VIC,non-aligned,RTS,752211
4331,University of Divinity,2013,VIC,non-aligned,JRE,327139
3039,University of New England,2013,NSW,RUN,APA,2557476
3039,University of New England,2013,NSW,RUN,IPRS,212612
3039,University of New England,2013,NSW,RUN,RIBG,808809
3039,University of New England,2013,NSW,RUN,RTS,6887288
3039,University of New England,2013,NSW,RUN,JRE,2886161
3039,University of New England,2013,NSW,RUN,SRE,877296
3013,University of New South Wales,2013,NSW,Go8,APA,22890209
3013,University of New South Wales,2013,NSW,Go8,IPRS,1933301
3013,University of New South Wales,2013,NSW,Go8,RIBG,19906517
3013,University of New South Wales,2013,NSW,Go8,RTS,62198669
3013,University of New South Wales,2013,NSW,Go8,JRE,30217293
3013,University of New South Wales,2013,NSW,Go8,SRE,15147944
3014,University of Newcastle,2013,NSW,ATN,APA,5918530
3014,University of Newcastle,2013,NSW,ATN,IPRS,513010
3014,University of Newcastle,2013,NSW,ATN,RIBG,5521631
3014,University of Newcastle,2013,NSW,ATN,RTS,15291554
3014,University of Newcastle,2013,NSW,ATN,JRE,8400132
3014,University of Newcastle,2013,NSW,ATN,SRE,4068098
3027,University of South Australia,2013,SA,ATN,APA,5521670
3027,University of South Australia,2013,SA,ATN,IPRS,465312
3027,University of South Australia,2013,SA,ATN,RIBG,2791457
3027,University of South Australia,2013,SA,ATN,RTS,13287148
3027,University of South Australia,2013,SA,ATN,JRE,7345547
3027,University of South Australia,2013,SA,ATN,SRE,2017311
2201,University of Southern Queensland,2013,QLD,RUN,APA,1335707
2201,University of Southern Queensland,2013,QLD,RUN,IPRS,119753
2201,University of Southern Queensland,2013,QLD,RUN,RIBG,333164
2201,University of Southern Queensland,2013,QLD,RUN,RTS,2911942
2201,University of Southern Queensland,2013,QLD,RUN,JRE,1280699
2201,University of Southern Queensland,2013,QLD,RUN,SRE,578415
3045,University of Tasmania,2013,TAS,non-aligned,APA,6282589
3045,University of Tasmania,2013,TAS,non-aligned,IPRS,518592
3045,University of Tasmania,2013,TAS,non-aligned,RIBG,4947533
3045,University of Tasmania,2013,TAS,non-aligned,RTS,16187598
3045,University of Tasmania,2013,TAS,non-aligned,JRE,7899542
3045,University of Tasmania,2013,TAS,non-aligned,SRE,3332498
3016,University of Technology Sydney,2013,NSW,ATN,APA,4706302
3016,University of Technology Sydney,2013,NSW,ATN,IPRS,398839
3016,University of Technology Sydney,2013,NSW,ATN,RIBG,2160797
3016,University of Technology Sydney,2013,NSW,ATN,RTS,10716003
3016,University of Technology Sydney,2013,NSW,ATN,JRE,4861289
3016,University of Technology Sydney,2013,NSW,ATN,SRE,1708498
3043,University of the Sunshine Coast,2013,QLD,RUN,APA,508440
3043,University of the Sunshine Coast,2013,QLD,RUN,IPRS,66473
3043,University of the Sunshine Coast,2013,QLD,RUN,RIBG,119692
3043,University of the Sunshine Coast,2013,QLD,RUN,RTS,1044345
3043,University of the Sunshine Coast,2013,QLD,RUN,JRE,636338
3043,University of the Sunshine Coast,2013,QLD,RUN,SRE,207801
1058,University of Wollongong,2013,NSW,non-aligned,APA,5425953
1058,University of Wollongong,2013,NSW,non-aligned,IPRS,452118
1058,University of Wollongong,2013,NSW,non-aligned,RIBG,3782590
1058,University of Wollongong,2013,NSW,non-aligned,RTS,13088170
1058,University of Wollongong,2013,NSW,non-aligned,JRE,5951634
1058,University of Wollongong,2013,NSW,non-aligned,SRE,2787356
3007,Victoria University,2013,VIC,non-aligned,APA,2248349
3007,Victoria University,2013,VIC,non-aligned,IPRS,199419
3007,Victoria University,2013,VIC,non-aligned,RIBG,401540
3007,Victoria University,2013,VIC,non-aligned,RTS,5021002
3007,Victoria University,2013,VIC,non-aligned,JRE,2411341
